datetime,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",RADIACAO GLOBAL (Kj/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2021-04-10 16:00:00,0.0,3150.8,27.7,66.0,5.8
2021-04-10 17:00:00,0.0,2820.8,28.0,64.0,5.1
2021-04-10 18:00:00,0.0,2383.2,27.9,70.0,5.5
2021-04-10 19:00:00,0.0,1722.9,27.5,71.0,5.3
2021-04-10 20:00:00,0.0,1009.2,27.2,73.0,4.7
2021-04-11 12:00:00,0.0,1215.5,27.1,57.0,2.3
2021-04-11 20:00:00,0.0,1171.1,28.2,69.0,4.4
2021-04-12 12:00:00,0.0,1192.8,28.2,52.0,5.7
2021-04-12 16:00:00,0.0,2993.7,29.2,68.0,13.2
2021-04-12 17:00:00,0.0,2118.9,27.7,76.0,10.1
2021-04-12 18:00:00,0.0,575.6,27.2,77.0,8.0
2021-04-13 14:00:00,0.0,919.4,23.1,100.0,3.6
2021-04-13 16:00:00,0.0,1163.5,25.2,74.0,3.3
2021-04-13 18:00:00,0.0,486.9,22.7,100.0,4.6
2021-04-13 19:00:00,0.0,508.0,23.5,88.0,4.9
2021-04-14 13:00:00,0.0,1620.9,24.5,67.0,2.5
2021-04-14 14:00:00,0.0,1965.1,26.3,59.0,4.7
2021-04-14 15:00:00,0.0,3095.8,26.5,61.0,4.7
2021-04-14 16:00:00,0.0,3207.0,26.4,60.0,4.8
2021-04-14 17:00:00,0.0,2985.8,26.7,62.0,5.5
2021-04-14 18:00:00,0.0,2246.3,25.7,64.0,5.0
2021-04-14 19:00:00,0.0,1142.5,25.5,61.0,4.5
2021-04-15 12:00:00,0.0,1195.5,24.7,64.0,3.4
2021-04-15 13:00:00,0.0,1865.4,25.5,61.0,5.1
2021-04-15 14:00:00,0.0,2292.9,25.8,63.0,4.5
2021-04-15 15:00:00,0.0,2983.7,26.4,57.0,6.0
2021-04-15 16:00:00,0.0,3023.0,26.9,60.0,6.5
2021-04-15 17:00:00,0.0,2049.8,26.0,65.0,6.1
2021-04-15 18:00:00,0.0,1358.7,26.3,64.0,5.6
2021-04-15 19:00:00,0.0,1757.9,26.5,63.0,6.3
2021-04-16 12:00:00,0.0,1003.4,23.3,94.0,1.9
2021-04-16 13:00:00,0.0,1670.0,25.6,60.0,2.1
2021-04-16 14:00:00,0.0,2316.9,27.1,57.0,4.0
2021-04-16 15:00:00,0.0,1934.9,26.2,62.0,5.5
2021-04-16 16:00:00,0.0,2782.8,26.6,62.0,5.3
2021-04-16 17:00:00,0.0,2399.6,26.4,62.0,5.3
2021-04-16 18:00:00,0.0,1450.7,25.9,68.0,4.7
2021-04-16 19:00:00,0.0,1045.9,26.2,68.0,4.2
2021-04-16 20:00:00,0.0,886.6,26.4,66.0,3.1
2021-04-17 13:00:00,0.0,888.8,25.2,78.0,2.8
2021-04-17 14:00:00,0.0,2049.6,26.9,63.0,3.4
2021-04-17 15:00:00,0.0,1568.0,26.6,68.0,3.4
2021-04-17 16:00:00,0.0,1431.8,26.7,68.0,3.1
2021-04-17 17:00:00,0.0,1925.9,26.4,73.0,4.6
2021-04-18 13:00:00,0.0,1113.7,24.5,76.0,1.6
2021-04-18 14:00:00,0.0,2146.9,25.7,74.0,3.4
2021-04-18 15:00:00,0.0,1659.4,25.7,69.0,4.4
2021-04-18 17:00:00,0.0,1141.1,26.2,69.0,4.7
2021-04-19 13:00:00,0.0,1501.9,24.6,76.0,6.0
2021-04-19 14:00:00,0.0,1998.7,24.1,79.0,6.2
2021-04-19 16:00:00,5.6,827.8,22.7,100.0,8.2
2021-04-19 17:00:00,2.6,1399.0,23.0,100.0,6.3
2021-04-19 18:00:00,1.2,1064.4,22.8,100.0,6.5
2021-04-19 19:00:00,0.0,1421.3,25.0,79.0,3.9
2021-04-20 13:00:00,0.2,1209.7,23.0,100.0,3.0
2021-04-20 14:00:00,0.0,2302.2,25.0,77.0,3.8
2021-04-20 15:00:00,2.4,1210.7,22.3,100.0,7.1
2021-04-20 16:00:00,0.8,1610.0,23.4,94.0,6.0
2021-04-20 19:00:00,0.0,1461.8,23.9,100.0,4.8
2021-04-21 12:00:00,0.0,822.1,22.8,100.0,4.0
2021-04-21 13:00:00,0.0,1350.1,24.0,100.0,4.6
2021-04-21 14:00:00,0.0,2402.8,25.6,71.0,5.3
2021-04-21 15:00:00,0.0,1162.3,24.0,82.0,6.0
2021-04-21 16:00:00,3.0,916.5,22.7,100.0,5.1
2021-04-21 17:00:00,0.2,1849.1,22.7,100.0,6.6
2021-04-21 18:00:00,0.0,1143.2,23.8,88.0,5.3
2021-04-21 19:00:00,0.0,1896.9,24.1,82.0,5.3
2021-04-21 20:00:00,0.0,721.7,22.6,100.0,5.4
2021-04-22 13:00:00,0.0,734.2,21.7,100.0,3.7
2021-04-22 14:00:00,0.0,1100.2,23.1,100.0,4.7
2021-04-22 15:00:00,0.0,1322.5,22.3,100.0,6.7
2021-04-22 16:00:00,1.2,1026.9,20.4,100.0,6.4
2021-04-22 17:00:00,0.0,1669.2,23.5,77.0,5.4
2021-04-22 18:00:00,0.0,1436.0,24.4,76.0,4.3
2021-04-22 20:00:00,0.0,429.9,23.9,74.0,2.7
2021-04-23 12:00:00,0.0,1157.7,21.2,100.0,1.3
2021-04-23 13:00:00,0.0,1797.6,24.2,70.0,3.4
2021-04-23 14:00:00,0.0,2517.7,25.1,60.0,5.6
2021-04-23 15:00:00,0.0,2920.7,25.9,61.0,6.8
2021-04-23 16:00:00,0.0,2264.0,25.5,63.0,6.8
2021-04-23 17:00:00,0.0,2514.1,25.4,59.0,6.3
2021-04-23 18:00:00,0.0,1275.2,25.5,64.0,5.2
2021-04-23 19:00:00,0.0,1162.6,24.8,69.0,5.9
2021-04-23 20:00:00,0.0,1039.4,25.1,70.0,5.3
2021-04-24 12:00:00,0.0,1328.8,23.0,79.0,2.9
2021-04-24 13:00:00,0.0,1733.4,25.2,68.0,3.2
2021-04-24 14:00:00,0.0,2190.1,25.0,66.0,3.4
2021-04-24 15:00:00,0.0,2237.2,25.5,69.0,4.8
2021-04-24 16:00:00,0.0,1835.4,26.2,69.0,4.8
2021-04-25 13:00:00,0.0,1675.7,25.0,70.0,1.5
2021-04-25 14:00:00,0.0,2351.0,27.0,62.0,2.4
2021-04-25 15:00:00,0.0,2716.5,27.4,60.0,3.4
2021-04-25 16:00:00,0.0,2831.3,27.1,64.0,4.0
2021-04-25 17:00:00,0.0,2694.0,27.0,66.0,5.5
2021-04-25 18:00:00,0.0,2095.5,26.4,69.0,5.4
2021-04-25 19:00:00,0.0,1453.5,26.2,70.0,4.2
2021-04-26 12:00:00,0.0,940.8,24.1,87.0,2.2
2021-04-26 13:00:00,0.0,1043.9,24.7,82.0,3.7
2021-04-26 14:00:00,0.0,1305.3,25.5,75.0,4.0
2021-04-26 15:00:00,0.0,2009.1,26.1,73.0,4.0
2021-04-26 16:00:00,0.0,1247.0,25.2,78.0,5.4
2021-04-26 17:00:00,0.0,1217.8,25.1,80.0,4.9
2021-04-26 19:00:00,0.0,492.6,24.6,92.0,2.6
2021-04-27 14:00:00,0.0,510.4,22.1,100.0,4.2
2021-04-27 15:00:00,0.0,806.9,23.3,100.0,4.2
2021-04-27 16:00:00,0.0,1290.6,24.1,76.0,3.0
2021-04-28 12:00:00,0.0,1102.6,21.8,100.0,4.5
2021-04-28 13:00:00,0.0,1736.2,23.6,77.0,5.1
2021-04-28 14:00:00,0.0,2366.1,24.9,68.0,5.7
2021-04-28 15:00:00,0.0,2616.9,25.3,70.0,4.9
2021-04-28 16:00:00,0.0,2008.6,24.0,74.0,6.1
2021-04-28 17:00:00,0.0,1208.4,24.7,71.0,5.9
2021-04-28 18:00:00,0.0,549.4,24.1,74.0,5.5
2021-04-29 12:00:00,0.0,351.4,20.4,100.0,4.0
2021-04-29 13:00:00,0.0,1355.3,23.0,72.0,2.4
2021-04-29 14:00:00,0.0,1915.2,24.5,66.0,4.2
2021-04-29 15:00:00,0.0,1502.0,23.8,67.0,5.3
2021-04-29 16:00:00,0.0,2290.4,23.6,69.0,4.5
2021-04-29 17:00:00,0.0,1959.2,23.8,72.0,6.3
2021-04-29 18:00:00,0.0,805.6,22.0,78.0,6.4
2021-04-29 19:00:00,0.4,704.9,20.8,98.0,5.8
2021-04-29 20:00:00,0.2,140.4,20.3,100.0,5.3
2021-04-30 13:00:00,0.0,1230.6,22.6,76.0,3.6
2021-04-30 14:00:00,0.0,1898.6,23.4,61.0,2.7
2021-04-30 15:00:00,0.0,2739.9,24.5,59.0,4.1
2021-04-30 16:00:00,0.0,2614.8,24.3,62.0,4.2
2021-04-30 17:00:00,0.0,2731.3,25.0,62.0,5.3
2021-04-30 18:00:00,0.0,1296.0,24.3,66.0,5.5
2021-04-30 19:00:00,0.0,830.2,24.0,64.0,4.3
2021-05-01 12:00:00,0.0,1010.5,21.2,100.0,1.5
2021-05-01 13:00:00,0.0,1697.8,23.5,61.0,2.5
2021-05-01 14:00:00,0.0,2373.7,24.2,61.0,4.8
2021-05-01 15:00:00,0.0,2745.0,24.6,65.0,4.9
2021-05-01 16:00:00,0.0,2741.2,24.9,64.0,4.9
2021-05-01 17:00:00,0.0,2212.8,25.1,63.0,4.4
2021-05-01 18:00:00,0.0,1237.4,24.6,66.0,5.5
2021-05-01 19:00:00,0.0,1361.4,24.8,64.0,5.2
2021-05-02 12:00:00,0.0,967.0,21.5,100.0,2.0
2021-05-02 13:00:00,0.0,1511.8,23.2,70.0,3.0
2021-05-02 14:00:00,0.0,2313.1,24.9,61.0,4.1
2021-05-02 15:00:00,0.0,2701.7,24.8,62.0,5.2
2021-05-02 16:00:00,0.0,2824.5,25.0,62.0,5.2
2021-05-02 17:00:00,0.0,2616.5,25.0,64.0,5.3
2021-05-02 18:00:00,0.0,2186.5,25.0,67.0,5.0
2021-05-03 12:00:00,0.0,1016.5,22.1,100.0,3.5
2021-05-03 13:00:00,0.0,1638.6,23.6,74.0,2.3
2021-05-03 14:00:00,0.0,2316.3,24.9,69.0,3.5
2021-05-03 15:00:00,0.0,2679.9,25.2,68.0,4.9
2021-05-03 16:00:00,0.0,2024.9,24.6,73.0,4.8
2021-05-03 17:00:00,0.0,1132.2,24.5,75.0,5.4
2021-05-04 12:00:00,0.0,1028.3,22.8,100.0,2.8
2021-05-04 13:00:00,0.0,1639.0,24.1,85.0,2.7
2021-05-04 14:00:00,0.0,2289.9,25.2,66.0,3.0
2021-05-04 15:00:00,0.0,2610.1,25.9,67.0,4.8
2021-05-04 16:00:00,0.0,2764.2,25.9,74.0,4.7
2021-05-04 17:00:00,0.0,2531.4,26.0,72.0,4.9
2021-05-04 18:00:00,0.0,1292.0,24.9,77.0,4.2
2021-05-04 19:00:00,0.0,519.5,24.8,78.0,4.1
2021-05-05 12:00:00,0.0,1032.0,21.8,100.0,1.5
2021-05-05 13:00:00,0.0,1624.4,24.5,72.0,7.2
2021-05-05 14:00:00,0.0,2211.7,26.6,70.0,7.1
2021-05-05 15:00:00,0.0,2563.8,27.2,70.0,6.1
2021-05-05 16:00:00,0.0,2687.3,27.8,65.0,6.1
2021-05-05 17:00:00,0.0,2500.0,28.2,63.0,6.5
2021-05-05 18:00:00,0.0,2086.4,27.6,64.0,6.5
2021-05-05 19:00:00,0.0,1070.3,26.2,69.0,5.7
2021-05-06 12:00:00,0.0,956.2,22.5,100.0,5.8
2021-05-06 13:00:00,0.0,1557.6,25.2,67.0,5.8
2021-05-06 14:00:00,0.0,2219.9,26.1,63.0,3.2
2021-05-06 15:00:00,0.0,2576.2,26.1,66.0,5.4
2021-05-06 16:00:00,0.0,2668.6,26.1,67.0,4.9
2021-05-06 17:00:00,0.0,2427.8,26.1,73.0,5.1
2021-05-06 18:00:00,0.0,1986.9,25.8,75.0,4.7
2021-05-06 19:00:00,0.0,754.9,24.8,77.0,4.7
2021-05-08 12:00:00,0.0,568.7,20.4,100.0,3.4
2021-05-08 13:00:00,0.0,1282.8,22.3,72.0,2.6
2021-05-08 14:00:00,0.0,1558.4,23.1,67.0,3.7
2021-05-08 15:00:00,0.0,2404.2,24.0,61.0,3.7
2021-05-08 16:00:00,0.0,2809.1,23.9,66.0,4.0
2021-05-08 17:00:00,0.0,1740.7,23.6,69.0,3.7
2021-05-08 18:00:00,1.2,489.7,21.7,93.0,5.3
2021-05-09 12:00:00,0.0,1016.1,21.9,100.0,2.1
2021-05-09 13:00:00,0.0,1610.2,23.2,68.0,4.0
2021-05-09 14:00:00,0.0,2149.0,23.7,68.0,4.0
2021-05-09 15:00:00,0.0,2622.2,24.1,70.0,5.5
2021-05-09 16:00:00,0.0,2799.7,24.3,68.0,5.1
2021-05-09 17:00:00,0.0,1526.4,22.7,82.0,7.6
2021-05-09 18:00:00,0.0,487.4,22.7,82.0,8.0
2021-05-10 12:00:00,0.0,859.9,21.0,100.0,1.0
2021-05-10 13:00:00,0.0,1562.2,23.5,71.0,4.3
2021-05-10 14:00:00,0.0,2212.1,24.4,67.0,4.3
2021-05-10 15:00:00,0.0,2599.9,24.7,64.0,4.7
2021-05-10 16:00:00,0.0,2232.8,25.3,61.0,5.0
2021-05-10 17:00:00,0.0,2083.9,25.1,62.0,5.0
2021-05-10 18:00:00,0.0,1853.2,25.4,60.0,4.6
2021-05-10 19:00:00,0.0,1151.3,25.0,65.0,3.8
2021-05-10 20:00:00,0.0,647.7,24.6,64.0,3.3
2021-05-11 12:00:00,0.0,851.5,20.9,100.0,2.3
2021-05-11 13:00:00,0.0,1443.5,23.4,72.0,2.1
2021-05-11 14:00:00,0.0,2102.4,23.8,70.0,4.3
2021-05-11 15:00:00,0.0,2397.2,24.7,68.0,4.5
2021-05-11 16:00:00,0.0,2524.2,24.6,65.0,4.4
2021-05-11 17:00:00,0.0,2288.7,25.0,69.0,4.7
2021-05-11 19:00:00,0.0,1097.9,24.2,73.0,3.8
2021-05-12 13:00:00,0.0,1170.6,23.0,78.0,0.8
2021-05-12 14:00:00,0.0,1749.3,24.3,69.0,3.6
2021-05-12 15:00:00,0.0,1437.0,24.5,75.0,4.7
2021-05-12 16:00:00,0.0,1059.0,24.4,73.0,3.6
2021-05-12 17:00:00,0.0,507.6,23.7,75.0,4.1
2021-05-13 13:00:00,0.2,621.3,18.9,100.0,4.4
2021-05-13 14:00:00,0.0,1061.1,19.3,100.0,5.0
2021-05-13 15:00:00,0.0,1527.4,21.6,73.0,3.9
2021-05-13 16:00:00,1.4,1315.6,19.6,100.0,8.2
2021-05-13 17:00:00,1.6,757.5,19.1,100.0,8.2
2021-05-13 18:00:00,0.0,1141.5,21.0,82.0,3.5
2021-05-13 19:00:00,0.0,826.8,21.7,82.0,2.4
2021-05-14 12:00:00,0.0,1086.7,19.7,100.0,5.4
2021-05-14 13:00:00,0.0,1494.9,21.9,79.0,4.5
2021-05-14 14:00:00,0.0,1857.7,23.1,65.0,2.8
2021-05-14 15:00:00,0.0,2104.8,23.1,72.0,3.1
2021-05-14 16:00:00,0.0,1235.3,23.0,69.0,2.7
2021-05-14 17:00:00,0.0,1635.8,23.3,65.0,3.4
2021-05-14 18:00:00,0.0,1042.1,22.8,71.0,3.4
2021-05-14 19:00:00,0.0,607.9,22.7,68.0,3.6
2021-05-15 13:00:00,0.0,1177.9,23.2,68.0,1.3
2021-05-15 14:00:00,0.0,2050.0,23.6,65.0,3.4
2021-05-15 15:00:00,0.0,1918.1,22.8,70.0,3.8
2021-05-15 16:00:00,0.0,1783.7,23.7,72.0,3.9
2021-05-15 17:00:00,0.0,2279.7,24.0,72.0,4.1
2021-05-15 18:00:00,0.0,1107.6,23.5,75.0,3.8
2021-05-16 12:00:00,0.0,748.9,20.7,100.0,2.9
2021-05-16 13:00:00,0.0,1018.1,22.3,100.0,2.0
2021-05-16 14:00:00,0.0,2148.9,24.2,66.0,4.1
2021-05-16 15:00:00,0.0,2500.4,24.6,67.0,4.1
2021-05-16 16:00:00,0.0,2560.6,24.9,71.0,4.3
2021-05-16 17:00:00,0.0,2295.7,24.6,77.0,5.3
2021-05-16 18:00:00,0.0,1255.6,23.8,81.0,4.5
2021-05-16 19:00:00,0.0,659.1,23.4,83.0,4.0
2021-05-17 12:00:00,0.0,844.8,20.2,100.0,1.3
2021-05-17 13:00:00,0.0,1455.7,22.8,91.0,3.8
2021-05-17 14:00:00,0.0,2098.5,24.5,74.0,3.8
2021-05-17 15:00:00,0.0,2473.4,25.1,76.0,4.3
2021-05-17 16:00:00,0.0,2571.5,25.2,72.0,4.6
2021-05-17 17:00:00,0.0,2230.5,24.6,81.0,4.5
2021-05-17 18:00:00,0.0,1927.6,24.4,79.0,4.5
2021-05-17 19:00:00,0.0,1384.0,24.2,82.0,4.3
2021-05-17 20:00:00,0.0,693.5,23.6,89.0,3.5
2021-05-18 14:00:00,0.0,539.2,21.1,100.0,2.9
2021-05-19 12:00:00,0.0,876.3,19.4,100.0,3.9
2021-05-19 13:00:00,0.0,1479.2,21.8,75.0,1.8
2021-05-19 14:00:00,0.0,2121.4,22.9,70.0,4.1
2021-05-19 15:00:00,0.0,2418.2,23.4,65.0,4.3
2021-05-19 16:00:00,0.0,2525.9,23.5,62.0,4.5
2021-05-19 17:00:00,0.0,2357.1,23.6,67.0,4.3
2021-05-19 18:00:00,0.0,1692.5,23.3,69.0,4.3
2021-05-19 19:00:00,0.0,1418.0,23.0,70.0,4.2
2021-05-19 20:00:00,0.0,682.0,22.7,74.0,3.6
2021-05-20 12:00:00,0.0,860.7,19.4,100.0,3.3
2021-05-20 13:00:00,0.0,1456.6,21.8,88.0,3.3
2021-05-20 14:00:00,0.0,2063.5,22.5,80.0,3.9
2021-05-20 15:00:00,0.0,2419.2,23.3,90.0,4.1
2021-05-20 16:00:00,0.0,2445.6,23.4,90.0,4.0
2021-05-20 17:00:00,0.0,2090.8,23.4,85.0,4.1
2021-05-20 19:00:00,0.0,814.5,23.2,81.0,4.3
2021-05-21 12:00:00,0.0,826.7,20.0,100.0,1.8
2021-05-21 13:00:00,0.0,1434.9,22.0,99.0,2.2
2021-05-21 14:00:00,0.0,2048.1,23.8,97.0,3.8
2021-05-21 15:00:00,0.0,2379.3,24.2,97.0,4.0
2021-05-21 16:00:00,0.0,2474.2,24.0,78.0,4.3
2021-05-21 17:00:00,0.0,2151.7,24.7,85.0,5.0
2021-05-21 18:00:00,0.0,1873.4,24.2,94.0,4.9
2021-05-21 19:00:00,0.0,1272.6,24.1,91.0,3.9
2021-05-23 12:00:00,0.0,575.9,23.6,100.0,3.2
2021-05-23 13:00:00,0.0,1324.9,25.0,93.0,6.0
2021-05-23 14:00:00,0.0,1810.3,26.1,79.0,6.0
2021-05-23 15:00:00,0.0,1640.0,25.4,88.0,5.4
2021-05-23 16:00:00,0.0,1515.2,27.0,71.0,7.1
2021-05-23 18:00:00,0.0,1075.0,26.4,74.0,5.4
2021-05-23 19:00:00,0.0,1335.8,26.1,77.0,3.6
2021-05-24 12:00:00,0.0,625.0,19.0,62.0,2.4
2021-05-24 13:00:00,0.0,1577.1,22.7,30.0,3.2
2021-05-24 14:00:00,0.0,2051.3,23.9,28.0,4.5
2021-05-24 15:00:00,0.0,2305.1,25.0,31.0,6.5
2021-05-24 16:00:00,0.0,2520.0,25.1,31.0,6.5
2021-05-24 17:00:00,0.0,2219.6,23.7,37.0,7.1
2021-05-24 18:00:00,0.0,2063.5,24.0,41.0,6.9
2021-05-24 19:00:00,0.0,1507.0,23.1,41.0,5.7
2021-05-24 20:00:00,0.0,773.6,22.2,46.0,4.9
2021-05-25 12:00:00,0.0,455.0,17.0,100.0,1.9
2021-05-25 13:00:00,0.0,1496.6,21.1,58.0,1.9
2021-05-25 14:00:00,0.0,2135.4,22.5,55.0,4.5
2021-05-25 15:00:00,0.0,2476.0,22.7,54.0,4.9
2021-05-25 16:00:00,0.0,2583.1,23.1,53.0,5.0
2021-05-25 17:00:00,0.0,2435.6,22.9,54.0,5.1
2021-05-25 18:00:00,0.0,2047.8,22.9,55.0,5.0
2021-05-25 19:00:00,0.0,1467.2,22.8,53.0,4.6
2021-05-25 20:00:00,0.0,758.5,22.7,54.0,4.0
2021-05-26 12:00:00,0.0,532.0,18.6,100.0,2.4
2021-05-26 13:00:00,0.0,1448.6,20.7,88.0,2.5
2021-05-26 14:00:00,0.0,2044.9,22.3,73.0,3.2
2021-05-26 15:00:00,0.0,2388.2,22.8,73.0,4.0
2021-05-26 16:00:00,0.0,2513.9,23.1,79.0,4.7
2021-05-26 17:00:00,0.0,2126.5,23.2,77.0,4.4
2021-05-27 12:00:00,0.0,441.3,18.8,100.0,1.6
2021-05-27 13:00:00,0.0,1440.7,22.2,90.0,1.1
2021-05-27 14:00:00,0.0,2022.8,22.6,75.0,3.6
2021-05-27 15:00:00,0.0,2365.8,23.3,82.0,5.3
2021-05-27 16:00:00,0.0,2465.7,23.3,83.0,5.4
2021-05-27 17:00:00,0.0,2298.2,23.8,78.0,5.6
2021-05-27 18:00:00,0.0,1911.1,23.7,78.0,5.1
2021-05-27 19:00:00,0.0,1355.4,23.6,84.0,4.5
2021-05-28 12:00:00,0.0,344.9,20.4,100.0,1.2
2021-05-28 13:00:00,0.0,1392.3,23.9,100.0,3.1
2021-05-28 14:00:00,0.0,1945.4,25.7,81.0,4.8
2021-05-28 15:00:00,0.0,2310.1,25.3,90.0,6.3
2021-05-28 16:00:00,0.0,2089.9,24.8,100.0,6.4
2021-05-28 17:00:00,0.0,2182.6,25.3,100.0,4.6
2021-05-28 18:00:00,0.0,1881.4,27.0,59.0,4.5
2021-05-28 19:00:00,0.0,1337.3,26.4,67.0,3.4
2021-05-28 20:00:00,0.0,651.3,25.5,95.0,3.8
2021-05-29 15:00:00,0.0,1592.4,25.2,100.0,8.9
2021-05-29 16:00:00,0.0,2273.1,24.8,100.0,5.8
2021-05-29 17:00:00,0.0,1405.9,25.2,100.0,5.5
2021-05-29 18:00:00,0.0,873.6,24.4,100.0,5.8
2021-05-29 19:00:00,2.4,448.5,24.2,100.0,6.8
2021-05-30 17:00:00,0.0,475.6,20.3,100.0,7.5
2021-05-30 18:00:00,0.0,685.7,21.1,100.0,4.0
2021-05-31 14:00:00,0.0,799.6,21.2,100.0,6.1
2021-05-31 15:00:00,0.0,998.1,22.0,100.0,4.4
2021-05-31 17:00:00,0.0,461.2,21.6,100.0,5.3
2021-05-31 19:00:00,0.0,529.7,22.1,100.0,6.3
2021-05-31 20:00:00,0.0,326.8,21.3,100.0,4.1
2021-06-01 13:00:00,0.0,576.6,20.7,100.0,3.4
2021-06-01 14:00:00,0.0,1070.2,21.9,99.0,3.2
2021-06-01 15:00:00,0.0,1480.3,22.8,85.0,3.3
2021-06-01 16:00:00,0.0,1908.1,23.0,92.0,3.9
2021-06-02 12:00:00,0.0,226.1,20.2,100.0,2.6
2021-06-02 13:00:00,0.0,935.0,22.8,92.0,2.7
2021-06-02 14:00:00,0.0,1985.6,24.0,85.0,4.0
2021-06-02 15:00:00,0.0,2300.0,24.7,88.0,5.2
2021-06-02 16:00:00,0.0,2409.7,24.2,97.0,4.7
2021-06-02 17:00:00,0.0,2262.4,24.5,92.0,5.1
2021-06-02 18:00:00,0.0,1872.8,25.0,88.0,4.8
2021-06-02 19:00:00,0.0,1324.7,25.0,75.0,3.7
2021-06-02 20:00:00,0.0,649.6,24.3,97.0,3.9
2021-06-03 12:00:00,0.0,198.6,22.1,100.0,4.0
2021-06-03 13:00:00,0.0,785.1,24.9,77.0,4.0
2021-06-03 14:00:00,0.0,1892.4,26.5,65.0,3.3
2021-06-03 15:00:00,0.0,2201.0,27.0,67.0,5.5
2021-06-03 16:00:00,0.0,2260.9,26.4,85.0,7.9
2021-06-03 17:00:00,0.0,2159.4,25.6,93.0,8.8
2021-06-03 18:00:00,0.0,1617.5,25.6,84.0,7.6
2021-06-03 19:00:00,0.0,993.5,25.2,81.0,4.9
2021-06-04 12:00:00,0.0,254.0,21.3,100.0,1.5
2021-06-04 13:00:00,0.0,814.5,23.7,100.0,1.4
2021-06-04 14:00:00,0.0,1963.5,24.5,100.0,3.6
2021-06-04 15:00:00,0.0,2216.6,25.1,95.0,3.6
2021-06-04 16:00:00,0.0,1708.5,24.6,100.0,4.8
2021-06-04 18:00:00,0.0,1104.5,24.2,100.0,3.7
2021-06-04 19:00:00,0.0,1191.9,23.8,100.0,3.3
2021-06-04 20:00:00,0.0,460.2,24.1,100.0,2.8
2021-06-05 12:00:00,0.0,197.4,22.0,100.0,2.6
2021-06-05 13:00:00,0.0,714.4,25.1,100.0,3.7
2021-06-05 14:00:00,0.0,1970.8,25.7,92.0,4.7
2021-06-05 15:00:00,0.0,2304.2,26.4,98.0,5.3
2021-06-05 16:00:00,0.0,2409.0,26.6,100.0,4.4
2021-06-05 17:00:00,0.0,2264.2,26.5,82.0,4.8
2021-06-05 18:00:00,0.0,1925.7,25.6,99.0,3.3
2021-06-05 19:00:00,0.0,1341.5,26.6,83.0,4.1
2021-06-05 20:00:00,0.0,630.8,26.5,83.0,1.9
2021-06-06 12:00:00,0.0,303.9,27.0,47.0,8.1
2021-06-06 13:00:00,0.0,626.2,27.3,47.0,8.2
2021-06-06 14:00:00,0.0,865.8,27.8,47.0,6.1
2021-06-06 16:00:00,0.0,2116.7,26.9,63.0,10.7
2021-06-06 17:00:00,0.0,2213.0,26.1,78.0,10.4
2021-06-06 18:00:00,0.0,1725.9,25.6,90.0,9.0
2021-06-06 19:00:00,0.0,883.3,24.5,100.0,7.0
2021-06-08 14:00:00,0.0,592.0,22.4,100.0,5.4
2021-06-08 15:00:00,0.2,1015.4,22.8,100.0,5.4
2021-06-08 16:00:00,0.0,701.8,22.6,100.0,4.1
2021-06-08 18:00:00,0.0,733.8,23.2,100.0,3.5
2021-06-08 19:00:00,0.0,346.4,22.4,100.0,5.9
2021-06-09 13:00:00,0.0,761.6,23.1,100.0,1.6
2021-06-09 14:00:00,0.0,1619.1,23.7,100.0,3.1
2021-06-09 15:00:00,0.0,1447.0,24.1,100.0,2.7
2021-06-09 16:00:00,0.0,1365.9,23.8,100.0,3.8
2021-06-09 17:00:00,0.0,1514.3,23.6,100.0,4.3
2021-06-10 12:00:00,0.0,417.3,20.8,100.0,2.8
2021-06-10 14:00:00,0.0,584.5,22.9,100.0,3.5
2021-06-10 15:00:00,0.0,1153.6,24.3,100.0,1.7
2021-06-10 16:00:00,0.0,1198.8,24.2,100.0,1.8
2021-06-10 17:00:00,0.0,682.3,24.3,100.0,2.3
2021-06-11 16:00:00,0.0,554.7,20.6,100.0,3.4
2021-06-11 17:00:00,0.0,351.3,20.8,100.0,5.3
2021-06-11 18:00:00,0.0,362.5,20.8,100.0,4.9
2021-06-12 13:00:00,0.0,602.3,20.1,100.0,1.8
2021-06-12 14:00:00,0.0,1645.1,21.8,100.0,2.5
2021-06-12 15:00:00,0.0,2047.3,22.4,97.0,3.5
2021-06-12 16:00:00,0.0,1774.7,23.0,90.0,3.9
2021-06-13 12:00:00,0.0,250.4,18.8,100.0,2.6
2021-06-13 13:00:00,0.0,457.2,20.3,100.0,2.6
2021-06-13 14:00:00,0.0,1967.4,21.6,82.0,3.1
2021-06-13 15:00:00,0.0,2131.6,22.2,56.0,4.6
2021-06-13 16:00:00,0.0,1588.7,22.0,63.0,5.1
2021-06-13 19:00:00,0.0,532.5,21.0,61.0,3.7
2021-06-14 12:00:00,0.0,170.1,19.3,100.0,1.0
2021-06-14 13:00:00,0.0,290.5,21.7,79.0,3.0
2021-06-14 14:00:00,0.0,1909.0,21.6,64.0,3.7
2021-06-14 15:00:00,0.0,2316.8,22.1,63.0,4.3
2021-06-14 16:00:00,0.0,1760.1,22.0,66.0,5.3
